incident_id,attack_vector_primary,downtime_hours,data_compromised_records,data_type,systems_affected,attack_vector_secondary,attack_chain,company_revenue_usd,employee_count,market_cap_at_disclosure,is_public_company,total_loss_usd,direct_loss_usd,recovery_cost_usd,legal_fees_usd,regulatory_fine_usd,insurance_payout_usd,abnormal_return_1d,abnormal_return_7d,abnormal_return_30d,days_to_price_recovery,volume_ratio_disclosure,p_value_1d,quality_score,quality_grade,confidence_tier,company_name,country_hq,industry_primary,industry_secondary,stock_ticker_x,incident_date,incident_date_estimated,discovery_date,disclosure_date,attributed_group,attribution_confidence,data_source_primary,data_source_secondary,data_source_type,review_flag,notes_x,created_at_x,updated_at_x,direct_loss_method,ransom_demanded_usd,ransom_paid_usd,ransom_source,total_loss_method,total_loss_lower_bound,total_loss_upper_bound,inflation_adjusted_usd,cpi_index_used,notes_y,created_at_y,updated_at_y,stock_ticker_y,price_7d_before,price_disclosure_day,price_1d_after,price_7d_after,price_30d_after,volume_avg_30d_baseline,volume_disclosure_day,sector_index,sector_return_same_period,car_neg1_to_pos1,car_0_to_7,car_0_to_30,car_0_to_90,t_statistic_1d,t_statistic_30d,p_value_30d,earnings_announcement_within_7d,pre_incident_volatility_30d,post_incident_volatility_30d,notes,created_at,updated_at
2024-0312-001,trojan,,73591,PII,"manufacturing_OT,website,HR_systems,email",phishing,Drive-by download from compromised ad network ? remote access trojan deployment ? keylogger activation ? credential theft ? lateral movement to file servers,165984166.05,2181,456494021.33,TRUE,1117336.55,99131.91,71376.18,24556.33,922272.13,,-0.028108,-0.028279,-0.028734,180,2.9604,0.9648,64.87,Bronze,3,Detroit Resources Co.,ZA,56,,DETR.JO,2024-03-12,FALSE,2024-09-13,2024-09-19,RansomHub,suspected,https://www.crowdstrike.com/blog/detroit-resources-co-intrusion-analysis-2024/,,cybersecurity_firm,,Previously breached in 2021; confirmed as separate campaign,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,disclosed,875199.25,1364199.52,1141516.1,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,DETR.JO,12.55,12.46,12.11,12.11,12.1,216391,640610,S&P 500,0.009321,-0.034104,-0.028279,-0.028734,-0.010682,-2.0704,-1.1721,1,FALSE,0.012142,0.022535,Earnings announcement within event window may confound abnormal returns,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0315-001,data_breach,,342835,health,"ERP,active_directory,website",,Misconfigured cloud storage bucket discovered by automated scanner ? bulk data download over 72 hours ? data posted to dark web marketplace,4072304774.14,10158,22834397270.22,TRUE,25309584.82,10400000,11707172.13,3202412.69,,10331334.89,-0.054508,-0.064824,-0.02537,320,2.6302,0.66325,70.56,Silver,1,Ironwood Lumen Platforms Co.,US,51,,ILP,2024-03-15,FALSE,2024-09-15,2024-09-20,Play,probable,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001239059&type=8-K&dateb=20240113&owner=include&count=10,https://blog.talosintelligence.com/2024/06/ironwood-lumen-platf-campaign.html,sec_filing,,Company undergoing M&A at time of incident; financial attribution complex,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,disclosed,16238540.54,41420027.09,25857292.95,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,ILP,45.48,43.97,41.57,41.12,42.85,3825788,10062559,S&P 500 Information Technology,-0.007226,-0.070551,-0.064824,-0.02537,-0.034006,-2.6735,-2.1829,0.90855,FALSE,0.019443,0.038744,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0320-002,apt,176.41,3108,credentials,"email,VPN",,Zero-day exploit in edge device ? fileless implant in memory ? scheduled task persistence ? low-and-slow data staging ? encrypted exfiltration over DNS tunneling,63591810387.16,170756,364011711773.08,TRUE,2875954.96,1870730.97,843708.87,161515.12,,762156.02,-0.04949,-0.0524,-0.045251,291,3.4921,0.0002,72.42,Silver,3,Cleveland Networks Group Inc.,CL,51,,CLEV.SN,2024-03-20,FALSE,2024-06-23,2024-07-27,BianLian,confirmed,https://unit42.paloaltonetworks.com/threat-brief-cleveland-networks-g-2024/,https://www.aepd.es/decisions/2024/04/INQ-2024-00270,cybersecurity_firm,,Third-party managed service provider was initial entry point,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,estimated,2364727.84,3337776.79,2938191.62,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,CLEV.SN,319.91,298.33,283.57,282.7,284.83,519711,1814908,S&P 500 Information Technology,-0.000688,-0.046737,-0.0524,-0.045251,-0.053221,-9.898,-3.2348,0.3826,FALSE,0.029235,0.034396,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0321-001,backdoor,,,,"manufacturing_OT,HR_systems,backup_systems,customer_database",apt,Exploitation of unpatched VPN appliance ? web shell implant ? SSH backdoor installed ? persistent access maintained for 6+ months ? bulk data exfiltration,67310223366.38,152569,227691585700.92,TRUE,123218837.45,55000000,49038660.17,19180177.28,,39120544.64,-0.025976,-0.008297,0.021257,24,3.2767,1,70.71,Silver,4,Sheffield Partners Holdings PLC,GB,52,,SHEF.L,2024-03-21,FALSE,2024-04-09,2024-06-02,,,https://www.theregister.com/2024/08/07/sheffield-partners-h_security_incident/,,verified_media,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,disclosed,74274318.05,212138326.6,125885335.54,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,SHEF.L,412.31,427.76,416.65,424.21,436.85,20725408,67910440,S&P 500 Financials,0.01867,-0.029739,-0.008297,0.021257,0.002801,-1.3452,1.3674,1,FALSE,0.017128,0.023967,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0322-001,phishing,,13161,mixed,cloud_infrastructure,,Spear-phishing campaign targeting finance team ? credential harvesting through cloned SSO portal ? email account compromise ? BEC wire transfer or data exfiltration,156256264.57,268,731611459.24,TRUE,12717196.3,5140361.06,6165697.32,1411137.92,,,-0.017773,-0.020857,0.009449,28,2.0905,1,91.55,Gold,1,Phoenix Communications Corp.,US,51,,PHO1,2024-03-22,FALSE,2024-04-03,2024-06-10,Conti,unknown,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001984752&type=8-K&dateb=20240208&owner=include&count=10,,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,disclosed,10805283.52,16702555.6,12992400.81,CPI-U 2024 (314.69),Insurance claim partially denied; payout reflects negotiated settlement at 26% of claim,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,PHO1,13.59,12.76,12.53,12.49,12.88,27270245,57008995,S&P 500 Information Technology,-0.017535,-0.016304,-0.020857,0.009449,0.013065,-1.5157,0.839,1,FALSE,0.023681,0.030868,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0325-001,phishing,,4613,credentials,website,,,74910997.3,211,236912332.91,TRUE,553315.12,319873.38,156200.45,77241.29,,87484.65,-0.006921,0.001738,-0.00668,,3.088,1,69.29,Bronze,3,Singapore REIT Pte. Ltd.,SG,53,,SING.SI,2024-03-25,FALSE,2024-04-29,2024-06-18,BlackSuit,probable,https://www.crowdstrike.com/blog/singapore-reit-pte-l-intrusion-analysis-2024/,,cybersecurity_firm,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,calculated,372904.52,710792.37,565289.05,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,SING.SI,9.17,9.67,9.6,9.69,9.61,54563494,168494743,S&P 500 Real Estate,-0.004811,-0.00759,0.001738,-0.00668,0.013901,-0.3625,-0.5321,1,FALSE,0.024208,0.044011,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0405-001,ransomware,10.13,1023706,mixed,"active_directory,backup_systems,SSO,CRM",,Phishing email with weaponized attachment ? credential theft via Mimikatz ? lateral movement via RDP/SMB ? Active Directory compromise ? ransomware deployment across domain-joined hosts,10652138798.8,33917,31646044977.02,TRUE,22488234.52,10393331.38,7615071.44,1441142.21,,10603427.71,-0.024301,-0.048216,0.00671,28,3.0382,1,73.09,Silver,1,FrameComposite Materials Inc.,US,31-33,,FRAM,2024-04-05,FALSE,2024-05-07,2024-05-11,Scattered_Spider,unknown,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001524868&type=8-K&dateb=20241227&owner=include&count=10,https://www.framecomposite-materials-.com/newsroom/2024/01/security-update,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,4847681.65,3038689.49,FBI disclosure,calculated,14973386.52,25916908.17,22974887.66,CPI-U 2024 (314.69),Settlement includes class-action preliminary agreement of $21.7M,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,FRAM,79.72,76.15,74.3,72.48,76.66,263089,799306,S&P 500 Industrials,-0.008661,-0.019787,-0.048216,0.00671,-0.016041,-1.4352,0.2172,1,FALSE,0.019046,0.031229,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0411-001,apt,86.96,17013,PII,"VPN,ERP,SSO,cloud_infrastructure",,,141316124.71,1268,952167256.76,TRUE,9719689.46,4366996.95,3237299.63,1331636.09,783756.79,,-0.060516,-0.023854,-0.022725,170,3.9057,0.2031,89.65,Gold,3,Ridge Cargo Shipping Inc.,NO,48-49,,RCS.OL,2024-04-11,FALSE,2024-04-13,2024-04-26,RansomHub,confirmed,https://www.mandiant.com/resources/blog/ridge-cargo-shipping-incident-response-2024,https://www.bfdi.bund.de/decisions/2024/03/INQ-2024-00660,cybersecurity_firm,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,calculated,6298956.32,16475030.02,9930026.89,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,RCS.OL,8.51,8.51,8,8.31,8.32,665250,2598234,S&P 500 Industrials,-0.016512,-0.077594,-0.023854,-0.022725,-0.004932,-3.5938,-0.9107,1,FALSE,0.012969,0.025047,Cross-listed on multiple exchanges; primary exchange data used for return calculation,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0414-001,malware,31.71,59042,health,"active_directory,VPN",,Trojanized installer via SEO-poisoned download ? fileless PowerShell execution ? registry run-key persistence ? credential dumping via LSASS ? data staged for exfil,45648907853.35,196078,291195204575.01,TRUE,44074232.2,20218183.97,19021222.96,4834825.27,,,-0.047313,-0.069828,-0.064856,91,1.8808,0.2657,71.42,Silver,4,Edmonton BioSciences Inc.,CA,62,52,EDMO.TO,2024-04-14,FALSE,2024-07-16,2024-08-21,,,https://www.theregister.com/2024/01/24/edmonton-biosciences_security_incident/,,verified_media,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,disclosed,27223058.04,51552718.62,45028013.77,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,EDMO.TO,499.61,476.98,454.41,443.67,446.04,927648,1744764,S&P 500 Health Care,-0.000078,-0.06032,-0.069828,-0.064856,-0.074287,-3.4686,-2.4297,0.78515,FALSE,0.03979,0.069598,Cross-listed on multiple exchanges; primary exchange data used for return calculation,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0426-002,ransomware,60.01,48002,PII,file_servers,,,1116294875.78,4834,4388967966.58,TRUE,31055645.68,18000000,9965295.35,3090350.33,,19084876.65,-0.067124,-0.061872,0.003141,43,3.7779,0.0002,91.25,Gold,1,Walsh Media Group PLC,GB,71,52,WALS.L,2024-04-26,TRUE,2024-04-28,2024-05-15,,,https://www.ico.org.uk/decisions/2024/01/INQ-2024-00523,https://krebsonsecurity.com/2024/06/walsh-media-group-pl-breach-exposes-data/,gdpr_notification,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,75465.97,,,disclosed,18889634.06,48769593.38,31727700.55,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,WALS.L,13.84,12.96,12.09,12.16,13,488169,1844255,S&P 500 Communication Services,0.021734,-0.081212,-0.061872,0.003141,-0.013719,-7.9088,0.3059,1,FALSE,0.025876,0.039037,Post-incident volatility spike consistent with uncertainty resolution over 14 trading days,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0427-001,trojan,,24495,credentials,website,,Drive-by download from compromised ad network ? remote access trojan deployment ? keylogger activation ? credential theft ? lateral movement to file servers,328619746.27,983,1583860457.82,TRUE,94751644.84,44363665.75,40794056.67,9337605.13,256317.29,33455552.63,-0.020275,-0.040053,0.011668,19,2.3463,1,92.31,Gold,4,Spectrum Citadel Group Group Inc.,US,42,,SPEC,2024-04-27,FALSE,2024-05-04,2024-06-09,,,https://krebsonsecurity.com/2024/08/spectrum-citadel-gro-breach-exposes-data/,,verified_media,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,estimated,72287534.89,124013622.07,96802103.07,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,SPEC,10.11,9.55,9.36,9.17,9.66,1309535,3072507,S&P 500,0.014285,-0.016527,-0.040053,0.011668,0.004998,-1.6903,0.6186,1,FALSE,0.0173,0.028521,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0501-002,data_breach,,53930,financial,email,,Misconfigured cloud storage bucket discovered by automated scanner ? bulk data download over 72 hours ? data posted to dark web marketplace,1686999948.9,23140,10360780602.66,TRUE,14865835.59,6887060.89,4537952.11,452384.33,2988438.26,4099846.26,-0.064235,-0.072723,-0.086424,322,3.3988,0.0002,83.8,Silver,1,Indigo Retreat Resorts Inc.,CA,72,,IRR.TO,2024-05-01,FALSE,2024-06-01,2024-07-26,RansomHub,probable,https://www.bfdi.bund.de/decisions/2024/07/INQ-2024-00659,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001210523&type=8-K&dateb=20240910&owner=include&count=10,gdpr_notification,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,estimated,11996566.6,22752999.21,15187537.39,CPI-U 2024 (314.69),Regulatory fine reduced 57% on appeal based on demonstrated remediation,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,IRR.TO,13.98,12.64,11.83,11.72,11.55,1163208,3953502,S&P 500 Consumer Discretionary,0.01676,-0.073577,-0.072723,-0.086424,-0.094421,-5.4472,-5.1001,0.0002,FALSE,0.020196,0.034481,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0505-001,ddos,216.81,,,"file_servers,manufacturing_OT,customer_database",,,1799515221.63,6072,6145857483.06,TRUE,3229494.82,1724958.06,957429.69,547107.07,,1197523.73,-0.009968,-0.013345,-0.02798,316,1.9816,1,88.05,Gold,1,Graham Fabrication Corp.,US,31-33,,GRAH,2024-05-05,FALSE,2024-11-01,2025-01-08,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001889050&type=8-K&dateb=20240526&owner=include&count=10,,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,estimated,2515868.54,3914370.06,3299382.2,CPI-U 2024 (314.69),Legal fees reflect engagement of AmLaw 100 firm for class-action defense,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,GRAH,24.13,24.36,24.12,24.03,23.68,22461529,44510517,S&P 500 Industrials,-0.00863,-0.009527,-0.013345,-0.02798,-0.03813,-0.6255,-1.4018,1,FALSE,0.014784,0.017522,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0510-001,ransomware,197.67,,,email,,,5382900489.03,25560,42114867264.5,TRUE,17082912.02,7560418.83,2865516.04,1244914.72,,,-0.049895,-0.058592,-0.038588,356,3.2986,0.70775,78.9,Silver,4,Santos Health Holdings Inc.,HK,62,,SANT.HK,2024-05-10,FALSE,2024-05-13,2024-05-29,Rhysida,probable,https://www.bleepingcomputer.com/news/security/santos-health-holdings-in-hit-by-cyberattack-2024/,,verified_media,,Multiple subsidiaries affected across 10 jurisdictions,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,11885492.49,5412062.43,blockchain analysis,disclosed,12921192.64,22170684.71,17452592.12,CPI-U 2024 (314.69),Loss estimate based on Ponemon per-record cost methodology ($8.66/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,SANT.HK,66.53,64.68,61.45,60.89,62.18,111161,366675,S&P 500 Health Care,-0.012098,-0.04451,-0.058592,-0.038588,-0.048432,-2.5845,-1.8124,1,FALSE,0.038836,0.053322,CEO resignation announced 5 days post-disclosure; confounding event flagged,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0520-001,ddos,9.67,,,payment_systems,,,105090535.95,947,599065274.25,TRUE,9765158.35,4408419.04,4721438.85,635300.46,,,-0.006019,-0.013879,0.010532,24,3.5869,1,98.02,Gold,3,Brasilia Labs Ltda.,BR,62,,BRAS.SA,2024-05-20,FALSE,2024-06-24,2024-08-27,Rhysida,suspected,https://www.mandiant.com/resources/blog/brasilia-labs-ltda-incident-response-2024,,cybersecurity_firm,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,estimated,7406363.46,13762810.46,9976479.74,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,BRAS.SA,8.71,8.22,8.17,8.11,8.31,12117189,43462757,S&P 500 Health Care,-0.013361,-0.00536,-0.013879,0.010532,0.02487,-0.5623,0.5387,1,FALSE,0.025795,0.037477,Concurrent dividend announcement partially offset negative price reaction,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0523-001,phishing,,4645726,financial,"payment_systems,customer_database,manufacturing_OT,SSO,backup_systems",,,851949513.38,4305,1977306855.22,TRUE,6303202.85,3855871.52,1879774.12,567557.21,,2941761.02,-0.025367,-0.010314,0.017625,46,3.5339,1,98.99,Gold,4,Leeds Group PLC,GB,11,,LEED.L,2024-05-23,FALSE,2024-05-31,2024-06-08,Turla,probable,https://www.theregister.com/2024/02/03/leeds-group-plc_security_incident/,,verified_media,,Revenue estimated from Dun & Bradstreet industry median,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,estimated,4452713.02,10272965.2,6439606.33,CPI-U 2024 (314.69),Loss estimate based on Ponemon per-record cost methodology ($11.17/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,LEED.L,14.39,13.88,13.53,13.74,14.12,291526,1030229,S&P 500,0.029239,-0.029268,-0.010314,0.017625,-0.000513,-1.9471,0.5844,1,TRUE,0.028197,0.053315,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0528-001,ddos,,,,"active_directory,cloud_infrastructure",,Multi-vector botnet activation ? volumetric UDP reflection (900 Gbps peak) ? application-layer HTTP/2 flood ? 18-hour service degradation,5757155731.58,22669,42872729127.3,TRUE,2718687.59,1678276.25,932388.19,108023.15,,863883.96,-0.016515,-0.03772,-0.012963,23,1.6625,1,99.56,Gold,1,Delta Reserve Investments Inc.,US,52,,DRI,2024-05-28,FALSE,2024-05-30,2024-07-21,Medusa,confirmed,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001634594&type=8-K&dateb=20240707&owner=include&count=10,https://www.bfdi.bund.de/decisions/2024/01/INQ-2024-00372,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,estimated,1856521.24,3852725.64,2777520.93,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,DRI,32.77,32.66,32.12,31.43,32.24,162904,270829,S&P 500 Financials,0.024671,-0.019055,-0.03772,-0.012963,-0.005297,-1.5855,-0.9497,1,FALSE,0.020767,0.030141,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0530-001,phishing,,3533,IP,"VPN,SCADA,ERP,file_servers",,Spear-phishing campaign targeting finance team ? credential harvesting through cloned SSO portal ? email account compromise ? BEC wire transfer or data exfiltration,3103118872.18,31093,13716760261.86,TRUE,575015025.7,370057937.69,135276786.51,69680301.5,,361493808.08,-0.035171,-0.025563,-0.02957,165,2.5894,0.6304,93.92,Gold,1,Polaris Mantis Genomics Holdings PLC,GB,62,31-33,PMG.L,2024-05-30,FALSE,2024-07-02,2024-08-10,Conti,suspected,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001189383&type=8-K&dateb=20241014&owner=include&count=10,https://www.bfdi.bund.de/decisions/2024/10/INQ-2024-00272,sec_filing,,Employee count approximate; sourced from LinkedIn company page,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,estimated,411217775.66,832044901.58,587458548.93,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,PMG.L,24.98,24.69,23.82,24.06,23.96,62638794,162194145,S&P 500 Health Care,0.010428,-0.03125,-0.025563,-0.02957,0.005933,-2.7392,-2.0223,0.98885,FALSE,0.034335,0.065013,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0607-002,data_breach,,,,"CRM,payment_systems,SCADA,cloud_infrastructure",,,1055613343.53,4905,3990042715.98,TRUE,11220257.29,5748786.83,4899391.21,572079.25,,5251387.64,-0.014813,-0.026702,-0.047884,363,1.7215,1,79.35,Silver,1,Quinn Group Co.,US,71,92,QUIN,2024-06-07,FALSE,2024-06-17,2024-07-24,NoName057,unknown,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001534705&type=8-K&dateb=20241226&owner=include&count=10,https://www.mandiant.com/resources/blog/quinn-group-co-incident-response-2024,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,disclosed,7099994.99,13841756.64,11463067.52,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,QUIN,12.21,10.79,10.63,10.5,10.27,1001130,1723429,S&P 500 Communication Services,0.012163,-0.017531,-0.026702,-0.047884,-0.032419,-0.9252,-1.499,1,FALSE,0.021367,0.041989,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0610-001,ddos,137.46,,,"email,file_servers,website,manufacturing_OT,VPN",supply_chain,Multi-vector botnet activation ? volumetric UDP reflection (900 Gbps peak) ? application-layer HTTP/2 flood ? 18-hour service degradation,6291242975.46,49073,20251297643.32,TRUE,4201667.58,2400000,1554459.48,247208.1,,691834.16,-0.021761,-0.01281,0.001512,8,3.6269,1,96.71,Gold,3,Redwood Ivory Associates Inc.,DK,54,23,RIA.CO,2024-06-10,FALSE,2024-09-13,2024-10-18,,,https://www.mandiant.com/resources/blog/redwood-ivory-associ-incident-response-2024,https://www.bleepingcomputer.com/news/security/redwood-ivory-associates--hit-by-cyberattack-2024/,cybersecurity_firm,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,calculated,2629571.39,7022699.28,4292593.11,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,RIA.CO,85.74,84.27,82.44,83.19,84.4,2785425,10102489,S&P 500,-0.006676,-0.027763,-0.01281,0.001512,-0.010728,-1.3217,0.1656,1,FALSE,0.02007,0.024726,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0611-001,supply_chain,,,,manufacturing_OT,,Compromised third-party software update ? trojanized DLL sideloaded ? C2 beacon established ? persistent access across customer environments,52582685195.12,245348,127167190920.99,TRUE,2633462456.61,1065993039.77,1238193046.89,329276369.95,,517228560.71,-0.057821,-0.079847,-0.020961,106,3.7225,0.59115,71.63,Silver,1,Johansson Fabrication Co.,US,31-33,,JOHA,2024-06-11,FALSE,2024-07-11,2024-07-19,Sandworm,suspected,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001025833&type=8-K&dateb=20241218&owner=include&count=10,https://www.edpb.europa.eu/decisions/2024/12/INQ-2024-00389,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,disclosed,1930905260.4,3165899115.36,2690451491.31,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,JOHA,279.75,257.85,242.94,237.26,252.45,16626234,61890890,S&P 500 Industrials,-0.010953,-0.056363,-0.079847,-0.020961,-0.031091,-2.8177,-1.0399,1,FALSE,0.015885,0.019239,Cross-listed on multiple exchanges; primary exchange data used for return calculation,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0623-001,malware,10.64,64102,IP,"VPN,customer_database,website,email,payment_systems",,Trojanized installer via SEO-poisoned download ? fileless PowerShell execution ? registry run-key persistence ? credential dumping via LSASS ? data staged for exfil,12182824266.71,37418,71740032643.89,TRUE,86331245.78,46147362.4,28494583.48,11689299.9,,16414999.42,-0.012017,-0.02351,-0.0123,48,1.6374,1,81.45,Silver,1,Azure Atlas Security Holdings Inc.,US,51,,AAS,2024-06-23,FALSE,2024-07-10,2024-07-18,Scattered_Spider,suspected,https://www.bfdi.bund.de/decisions/2024/02/INQ-2024-00378,,gdpr_notification,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,calculated,61540359.98,127279848.76,88199483.68,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,AAS,104.53,101.34,100.12,98.96,100.09,2490315,4077542,S&P 500 Information Technology,0.021068,-0.013592,-0.02351,-0.0123,-0.005556,-0.703,-0.4922,1,FALSE,0.021724,0.036137,Cross-listed on multiple exchanges; primary exchange data used for return calculation,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
